day,buzz,positive_buzz,negative_buzz,quality,postive_quality,negative_quality,impression,positive_impression,negative_impression,value,positive_value,negative_value,reputation,positive_reputation,negative_reputation,satisfaction,positive_satisfaction,negative_satisfaction,recommend,positive_recommend,negative_recommend,awareness,attention,ad_awareness,wom_exposure,consideration,purchase_intent
2015-01-12,6.643354001397664,58.19074,6.501666,38.44271082915417,310.334866,11.228703,42.01088124278911,345.336913,18.468354,16.96570951417194,159.373672,27.370799,29.43102681602474,243.637463,14.647329,11.837518869780032,100.240381,8.137749,23.300787859991168,194.949389,13.656002,93.35651785887323,8.314611212809544,11.187239433981908,6.435532438959923,30.452180157205134,8.621016825200122
2015-01-13,7.208171008498121,63.657921,7.578116,39.39312829660736,316.523506,10.043686,41.309664882198554,341.041638,19.651101,16.89321044922005,162.994439,31.564712,29.450679778262217,244.721919,15.594672,12.041340510897143,101.61531,7.933289,23.075560169829316,193.90179,14.373181,93.52787964046227,9.156264660044725,11.922365815709043,6.40643271653977,30.44134517206017,9.024089891531482
2015-01-14,7.025295229192718,58.73311,6.546146,40.29100339132708,309.52933,10.230144,43.37063260119342,339.968834,17.792816,17.477881087649617,159.651228,29.817887,30.550189053629122,240.486599,13.54644,12.533224990041445,101.865766,8.763492,24.2149517603645,193.467834,13.588587,93.75704618266448,8.787751012725135,13.235599917858362,6.919582952814757,30.40322233917429,9.621312754354141
2015-01-15,7.321254828404814,61.701528,7.546146,39.91422451039056,303.66961,8.423764,43.41843138689504,342.013122,20.846629,17.50630599544286,157.505796,28.011507,30.63370309634103,238.337813,11.74006,13.057608074572638,106.432399,9.845165,24.615784933157162,194.343878,12.260715,93.34567778362069,9.361578644728285,14.15088400199421,7.485707262025206,30.327376681831986,9.413804218846208
2015-01-16,6.982832916697354,59.375824,7.121839,40.51453529726704,311.602423,8.423764,42.7017162395473,340.596586,21.050799,16.80251755479942,154.40598,28.669261,30.275119927456988,238.722989,12.167996,13.03359688379172,107.37827,9.845165,24.8665558785175,199.12364,13.042052,93.689249509908,8.886251834761458,14.266727124880116,7.244214563447765,29.794544828795278,9.043664957385278
2015-01-17,6.819727708266754,56.770408,7.121839,42.277038293396764,314.418016,6.63528,43.70966468940555,334.804506,16.59205,16.959162962411863,151.640058,28.174986,28.906951891384708,222.603408,12.156766,13.113226076386622,102.68307,7.216955,24.262881259710586,191.087467,14.450307,93.6135510777143,8.776239395929487,14.52194276568731,6.658486429632958,28.02197173285206,7.827271040379475
2015-01-18,7.956980380228459,63.773242,3.952993,43.2024344257528,330.062233,5.26812,43.574167252762166,343.912178,16.323393,15.868714834195439,150.740039,31.439698,28.501340548086212,225.061504,10.789606,12.46622708519069,101.270797,7.550218,24.219513957179167,193.330821,11.249518,94.14037940318052,9.008593781041299,15.300968690225256,6.56185298301836,28.744620818668277,7.651837704522392
2015-01-19,8.837881733446826,72.89032,4.863983,44.58427044651985,348.439108,5.26812,43.48859199675349,352.335624,17.598217,15.502176823952885,150.523412,31.20112,29.55710071416996,239.646858,12.14197,13.396017378630173,112.004685,8.893779,25.95175132387632,211.003558,11.249518,93.41099100893614,10.10172478022137,15.382135219882045,6.8806147703285925,29.167032668819974,8.906291504910518
2015-01-20,8.34606581915567,71.423775,5.475033,44.67371552005019,358.428504,5.426814,43.25105495619894,359.297681,17.537536,16.658950996095886,164.852919,33.217621,29.31973141890902,245.071547,13.393599,13.559171627889985,115.662569,8.521033,25.626158827310608,215.133358,12.641193,93.64955923269265,9.731838599477978,16.231638069240976,6.972266170043119,29.568400834165388,9.322246752193086
2015-01-21,8.50041119505502,74.783741,6.986875,44.15868140140219,358.138308,5.941204,42.430096793628955,355.975263,17.564859,17.093099245929146,167.959006,31.6293,29.430534704153615,247.363413,12.633825,13.283149040893955,114.287169,8.344544,25.81418905955159,219.318061,13.431419,93.72325334977289,10.252448242562497,15.89072469549615,6.4984243013516005,28.587839959523137,8.810375464658124
2015-01-22,7.248399669133685,63.060457,6.561261,42.498784098932944,338.53848,7.27265,40.471146935552646,332.628895,17.167915,16.586268539925435,160.867421,31.582216,29.48130373270235,241.006516,11.208211,12.076477293111717,102.50589,8.373214,24.779242805538946,206.218981,13.071892,92.89117981034818,8.931915380100609,14.539916896903064,5.494680861327197,27.438860123180515,8.253018040515133
2015-01-23,8.666191817686995,75.419864,7.674195,41.81154818798895,335.027594,8.176843,41.214903435431154,340.905257,18.718619,18.025897381571607,169.133001,28.378856,30.034055789256094,245.852969,11.333835,12.101561566336025,104.868634,10.267868,25.512662875707328,213.399316,14.185209,92.7686847310808,10.629595438849389,14.76698682410427,6.449316261999076,27.097175582199938,8.423292545563548
2015-01-24,8.508039356308903,76.990944,9.778687,41.18745331732531,334.694094,9.319283,40.131250828322415,338.118166,21.087199,18.23335580049746,173.871439,29.990994,30.68170706206544,252.289486,10.178395,12.48666661834509,110.053134,11.410308,26.616125848077637,222.578116,12.548757,92.25625971234889,10.983702503553793,14.576187751715297,7.0614467994973795,28.939254121925444,9.410345303378582
2015-01-25,8.046908501912833,72.699613,9.614927,41.02151979182107,330.912314,9.319283,40.33846811350747,336.404956,20.166789,18.249311400175056,170.283902,27.376797,31.831249557350095,261.388868,12.124026,11.857475840218463,104.117486,11.159409,25.75312526874175,216.162522,14.494388,92.09575483302332,10.499815624936994,13.865580276270768,7.180377722655418,27.225356707358696,8.95210098804742
2015-01-26,7.014793447212658,68.284551,11.919305,39.84625394652125,329.491776,9.319283,39.63033179316695,339.31649,20.878974,17.552036862928052,167.926826,27.047141,32.6012981761179,271.871323,10.200233,10.604850000426001,95.178323,9.966266,24.242868465829304,210.22301,15.640028,92.1166291978894,9.981567072553675,13.092666098501368,7.430323281116591,25.229160088817043,7.369005803643774
2015-01-27,7.513412255845125,69.77652,10.231805,38.56113508337889,313.606731,8.004999,38.978236631317934,326.605496,17.698183,16.116913559408903,150.195668,22.608911,33.15343011843824,268.483251,6.029859,11.398473176724252,99.596862,9.262562,24.496908663552492,205.255146,11.329608,91.88068937475383,10.095531225981011,12.668399235397084,7.515635186691484,24.933885436520388,7.435046404195606
2015-01-28,7.7098093082123995,71.976578,9.71994,38.84177294848233,324.086804,10.439851,39.88446195895529,337.589777,15.52312,16.342575537244496,155.548746,23.726349,33.89557709352356,278.813122,5.404796,11.973319761024516,104.397007,7.712562,25.51465633779794,215.208713,9.402526,92.19909696390683,10.117227578606828,13.720617513929403,7.9185456492368145,25.650351301027047,7.947280667064649
2015-01-29,8.018590107317294,76.054216,9.145554,39.408887605260304,338.327242,9.491885,40.9827597919771,356.818253,14.850203,16.70460221262672,165.346862,26.107372,33.820148262573504,287.98741,6.08305,12.708908133788787,111.982112,5.936532,26.96850562580227,233.354551,8.561352,93.71836220342762,10.210666488409363,13.657702603281885,8.050672179936512,26.10230476450748,8.38658112409248
2015-01-30,6.647603885493663,66.605778,10.932488,39.21618241379959,339.905624,11.472412,40.45530482217907,354.73706,15.926271,15.387011534690284,156.764709,27.899396,32.08292877575453,276.005095,7.312461,12.000592553431675,105.988492,5.484238,25.026076512217077,222.365403,12.77349,94.0109384293629,9.258365696297833,13.701733622372586,7.461367951495824,25.181934088741247,8.045579234800455
2015-01-31,7.271449460699213,70.60982,10.416248,38.524957735924595,331.752592,12.840272,41.33097813879481,355.249588,13.108833,14.26897869172558,148.476869,30.357256,32.289770154895756,277.36856,10.071563,11.653573478824885,101.484424,5.01532,24.326218478977456,215.350648,13.976494,94.90033269346603,9.788037806780725,13.673866589154244,7.779113287581771,24.873217679491646,7.316200589059968
2015-02-01,7.118072392617735,70.315839,10.660872,38.37525721396424,335.162411,13.547994,41.630814395966986,361.694386,12.795875,15.390646293338147,156.55697,27.571418,30.625440661783916,264.790876,8.125932,12.499864899137963,109.946915,5.188353,25.651601331396595,227.011176,12.030863,95.02495302481279,9.662197801803913,13.878109662390505,7.545017486532041,24.85839466832923,7.154911584709975
2015-02-02,8.064071733418515,72.940246,7.445504,38.67677457273992,328.573935,14.449079,42.49055426851941,355.973699,10.874104,15.299621257642194,158.583902,34.323506,30.940206527434434,260.302631,9.012599,13.64569856274491,116.50153,5.673956,25.59755419403834,221.232579,13.334477,95.45651331317184,9.897534283662761,14.11278677888809,7.582347591127989,25.776861095971736,7.6803145978227505
2015-02-03,7.331049728858795,67.55861,9.312984,39.363332593611574,330.37037,17.626352,42.26640438509695,353.416439,17.607343,14.772051309481327,160.23051,42.865684,30.876335316941727,256.827076,11.512756,12.882861168668963,109.896534,7.541436,24.69521555978387,216.02355,19.818594,95.62156530418213,9.675395682941812,13.753431494142651,7.833696187341058,25.752141822233764,6.84757984177503
2015-02-04,7.951348034131958,73.939144,9.271412,39.23320736711998,334.830078,15.749272,42.17166979416313,361.876485,18.897379,15.274523813927427,167.952221,43.725636,30.927746102957084,262.159074,10.625977,13.430120776962207,119.156996,9.930806,24.04478564313561,215.456727,19.902244,95.73991422812328,10.231317388239736,12.190320373789762,7.5278126871043805,26.085360738138984,7.820334191472121
2015-02-05,7.887422316771446,72.004911,9.807967,39.909188887863465,328.609673,13.902347,40.65728411937527,341.477944,20.871449,14.376331507006068,158.605334,45.239541,29.760931186236995,246.726629,12.044258,12.8768632912263,112.037813,10.496205,21.94824979910623,196.081957,23.007154,95.05681874772415,10.374990767014205,12.0038430322693,7.761810212898303,25.761144420875613,7.619056198897754
2015-02-06,8.799121638244403,76.947806,7.736816,41.076233994668314,335.213192,12.121077,40.55080045542666,338.081635,19.122407,14.687234800495382,160.840687,45.31574,30.605558700042796,249.550082,8.816847,12.160493128625694,107.337135,11.686705,23.125966811273667,201.434453,19.533222,94.56130714799484,10.766357913197718,11.639861341607995,7.958208057774015,25.372750144233414,7.968156860192231
2015-02-07,8.353119780718849,72.629861,7.017531,43.15416313375518,349.448329,10.479744,42.2769012943413,353.383966,21.306123,16.87310416790343,173.536929,41.001576,30.879002297351004,250.409156,7.859864,12.452174867759378,108.822891,11.013183,24.916905705385602,214.275858,18.557817,94.08286122780542,10.139926529020816,11.690773343731353,7.627288730513851,24.643141258333902,8.918916417445253
2015-02-08,9.013941398491532,75.3978,6.306844,42.59595887571454,338.663881,12.170132,42.37980001100132,348.379451,23.542538,16.426556803362285,168.425029,42.51712,30.896570828151305,246.841978,10.022864,12.451142054225626,108.29609,12.859336,24.448283903292655,208.895596,21.501954,94.29124435161226,10.659584345606863,11.5934599806279,7.842089783297124,26.034773955722073,9.728313310905435
2015-02-09,7.655016887800617,68.067444,8.04595,41.019361365541236,333.889969,12.265159,41.080747920305036,346.401859,24.295729,17.251525009566905,171.276006,36.010164,29.689327265764092,242.568166,9.779943,11.167421585547393,99.21346,11.651886,23.565652394225935,204.470129,19.696446,93.74406306966767,9.70734444660478,10.454477689587101,7.53858866257648,25.739290712692913,8.78940450515558
2015-02-10,7.750562339583296,69.96116,7.147467,40.57123485736538,337.53042,8.724718,42.34479648553676,359.90852,16.729157,17.465006272595282,168.858118,27.314641,29.559000459526665,247.791254,8.233155,11.323497115782569,104.070068,12.299866,25.750009847422977,223.328331,14.639833,93.46847378951007,9.51440986733857,10.484127002351446,6.597472572627325,25.631093276896728,8.440451021461158
2015-02-11,7.168778145073065,63.151186,6.189062,40.78273820577032,331.385078,7.331056,41.67259933512817,347.632968,16.508232,16.41022497960983,157.291077,26.897689,29.329006494361227,242.275428,9.231181,10.682605964616325,97.639952,12.757436,25.239780457811356,215.614092,15.062272,92.87815584219223,8.72658565955768,11.308268581498071,7.077465588599491,24.491549520056495,7.144603802157508
2015-02-12,7.7162022686295115,69.817741,5.652507,40.84050663145069,346.409842,6.794501,42.845660032840534,368.903467,12.613973,16.326679235386152,163.665899,27.898956,31.263689640139187,267.263503,7.285616,11.643086003253845,107.75922,10.939397,26.736751999443324,233.967603,11.634143,93.13869077955708,9.07568885093806,12.313183385279645,6.698992135017291,24.59993516128883,7.234339370116507
2015-02-13,7.439838236061788,66.075609,4.123097,39.89790066473538,337.92612,5.691051,42.79975164893486,369.322172,12.923008,15.700914244829415,158.272253,27.528674,32.193540969369984,275.365468,7.285616,12.173605989574614,109.677756,8.306537,25.691947183459845,223.7245,9.784275,93.54846066507278,8.430118491738641,11.93357591698632,6.644708973549439,25.76726231367265,6.683260063625343
2015-02-14,7.32931952837376,64.969634,3.25413,37.395402622794485,325.263677,10.38095,40.39762367290521,354.348975,14.186468,13.455291240469295,145.604179,32.305792,31.562405700283108,274.920776,9.153979,11.940037138462637,110.01458,9.475177,24.036323547294895,213.756259,11.361778,93.54461479204429,8.102239038416712,11.530467562042235,6.668311632097905,25.38098481051519,6.770452760203587
2015-02-15,7.559727555752326,66.352558,2.708103,36.57802584027159,317.911165,9.965078,39.30628901430987,345.01837,14.103357,13.05998571948169,144.851163,34.900683,31.723727429322242,275.3693,8.290979,11.527501139373362,104.458501,7.409828,22.26011432087878,199.631313,12.226035,93.22356456328093,8.203067839612578,12.268296642377258,7.156233129811855,24.248445645770474,6.134266804852868
2015-02-16,8.838578105663132,75.808923,2.192137,38.27144692038302,330.351209,11.587163,40.753858789779926,353.682179,14.242049,11.749114716585323,134.475757,36.617023,32.085656937622694,275.828549,8.586136,12.71624181111318,113.323793,7.409828,23.255558690520957,206.217448,12.521192,93.80105818631282,9.364962783549343,14.325190429157791,7.285644170710516,23.497793368009102,6.493180503363822
2015-02-17,10.171199596742603,87.624868,1.22314,38.79376969601932,341.70223,12.159121,41.04567086415752,364.20019,15.527759,13.288452533480605,147.492669,34.610678,32.006897267996735,281.860954,9.970583,12.89146336683701,114.404038,4.894368,22.83011078778775,206.315325,12.379398,94.34358753312463,10.459175343587845,15.492615707271403,8.662404947067063,23.799873718135753,7.33297557953
2015-02-18,9.88177528389138,86.942937,3.791182,38.567082388278536,335.973802,11.445011,41.60132743607611,365.227573,15.166649,13.043361699252992,146.55141,36.795988,31.22792976881157,273.163182,10.390847,12.660207306950955,110.899617,4.368308,22.841343079968834,205.498819,13.296739,94.99037367242593,10.782865311019105,15.323353473843984,8.937011940551281,24.490666408640717,7.50014550503009
2015-02-19,9.443059126216788,83.284462,4.728381,38.70858993365934,335.953853,13.940077,42.057115970969946,364.674089,14.804183,14.551735863421127,155.413676,34.358907,30.79448535147624,266.77964,10.60269,11.616434715084486,102.013943,5.377718,23.92921149941368,212.832534,13.767268,94.90712530847684,10.579836337755129,14.713629297577386,9.085254031900563,24.833763335314085,7.1618366431504334
2015-02-20,9.929933087056506,89.323163,4.728381,38.12053407239506,339.753394,14.998107,41.4226514164898,366.232862,13.346278,15.147677912294688,164.311467,35.265833,29.185629680266285,260.298043,11.66072,11.57825833534694,104.739994,6.10285,25.0498884610158,227.446549,14.042306,95.09441729741214,11.039989897418863,15.255642545687193,9.373096759143088,24.638522887734247,7.220580103995326
2015-02-21,10.005004688866974,90.886567,5.745381,39.821538514487,349.20082,10.325115,41.464724363116645,368.100863,15.241877,15.842713989380378,167.736448,32.917175,29.445394568480125,259.452288,8.876112,12.006877297887478,107.887748,5.710907,25.928195210852174,234.795376,14.150073,95.03288460803387,11.35529275848177,15.885455587206582,8.88320558065888,25.059932010535807,6.558152554637657
2015-02-22,9.041801275687678,84.543774,6.815271,41.35469760535885,364.962996,9.454327,42.4760821632592,378.641034,13.492301,15.60879061524519,170.056335,35.87423,29.71587383088773,265.131209,9.676536,11.922564871523493,108.436766,5.943569,27.27805093760382,245.95088,11.453129,95.49136209782186,10.62737988954461,15.519493866765725,8.801718390843247,25.65244509340694,7.104099313735703
