Brand,Media L1,Media L2,Further TV Detail,Message,TVR Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,TVRs,Comment
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2010-12-27,-124776,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-03,-20719,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-03,414100,277.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-10,-20719,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-10,414100,272.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-17,-20719,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-17,343400,254.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-24,-20719,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-24,343400,188.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-31,-20719,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-31,417000,206.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-07,-22706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-07,262813,122.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-14,-22706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-14,262813,138.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-21,-22706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-21,315375,176.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-28,-22706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-28,472000,219.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-07,-37658,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-07,358000,161.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-14,-28658,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-14,173000,72.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-21,-28658,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-21,212000,108.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-28,-37658,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-28,437000,171.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-04,-30088,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-11,-30088,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-11,606000,234.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-18,-30088,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-18,522000,171.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-25,-30088,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-25,522000,200.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-02,-30088,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-09,-19706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-09,315570,109.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-16,-19706,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-23,-19706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-23,315570,130.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-30,-19706,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-30,292560,93.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-06,-21917,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-06,252500,120.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-13,-21917,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-20,-21917,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-20,239000,103.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-06-27,-21917,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-04,-11058,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-04,131000,59.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-11,-11058,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-11,93000,46.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-18,-11058,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-18,104000,51.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-25,-11058,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-07-25,142000,65.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-01,-11058,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-01,95000,51.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-08,-24194,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-08,312325,178.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-15,-24194,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-15,208215,151.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-22,-24194,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-22,329360,190.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-29,-24194,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-29,188100,79.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-05,-28188,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-05,236000,102.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-12,-28188,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-12,284000,135.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-19,-28188,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-19,236000,93.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-26,-28188,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-09-26,309000,119.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-03,-12453,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-03,199000,101.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-10,-12453,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-10,234000,102.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-17,-12453,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-17,85000,27.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-24,-12453,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-24,95000,31.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-31,-12453,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-10-31,207000,90.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-07,-27061,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-07,229000,95.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-14,-27061,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-14,229000,88.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-21,-27061,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-21,322000,119.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-11-28,-27061,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-19,-47903,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-19,659000,358.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-26,-47903,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-26,631000,61.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-02,-22538,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-02,370000,232.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-09,-22538,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-09,370000,170.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-16,-22538,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-16,288000,129.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-23,-22538,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-23,308000,135.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-30,-22538,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-30,319000,180.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-06,-25226.11,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-06,246000,122.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-13,-25226.11,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-13,246000,152.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-20,-25226.11,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-20,298000,170.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-27,-25226.11,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-27,355000,170.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-05,-26916,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-05,204046,110.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-12,-26916,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-12,270115,113.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-19,-26916,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-19,203115,93.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-26,-26916,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-03-26,203115,85.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-02,-27638.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-02,463115,148.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-09,-27638.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-09,415115,153.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-16,-27638.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-16,126069,66.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-23,-27638.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-23,327000,131.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-30,-27638.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-04-30,284310,146.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-07,-25127.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-07,227000,121.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-14,-25127.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-14,215000,74.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-21,-25127.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-21,41000,52.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-28,-25127.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-05-28,317000,99.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-04,-23092.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-04,254000,119.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-11,-23092.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-11,254000,104.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-18,-23092.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-18,262567,151.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-25,-23092.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-02,-17832.4,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-02,204170,113.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-09,-17832.4,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-09,196000,102.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-16,-17832.4,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-16,181710,142.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-23,-17832.4,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-23,50000,20.0,"Free of Charge, Estimated Ratings"
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-23,163335,160.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-30,-17832.4,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-30,50000,20.0,"Free of Charge, Estimated Ratings"
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-30,169830,150.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-06,-31466.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-06,247405,127.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-13,-31466.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-13,314880,149.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-20,-31466.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-20,269897,133.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-27,-31466.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-27,179931,80.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-03,-23174.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-03,250723,99.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-10,-23174.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-10,250723,108.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-17,-23174.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-17,83574,60.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-24,-23174.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-24,278582,123.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-01,-13456.2,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-01,238580,94.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-08,-13456.2,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-08,210511,82.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-15,-13456.2,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-15,112273,41.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-22,-13456.2,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-22,59498,52.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-29,-13456.2,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-10-29,214556,97.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-05,-22293.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-05,193122,72.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-12,-22293.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-12,206916,71.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-19,-22293.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-19,193122,76.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-26,-22293.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-11-26,234505,101.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-17,-47373,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-17,139000,71.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-24,-47373,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-24,33333.333333333336,13.333333333333334,"Free of Charge, Estimated Ratings"
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-24,794333.33,460.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-31,-19762,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-31,33333.333333333336,13.333333333333334,"Free of Charge, Estimated Ratings"
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-31,459039,218.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-07,-19762,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-07,33333.333333333336,13.333333333333334,"Free of Charge, Estimated Ratings"
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-07,271030,107.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-14,-19762,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-14,215579,114.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-21,-19762,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-21,199068,150.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-28,-19762,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-28,176949,140.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-04,-20579.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-04,227576,107.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-11,-20579.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-11,254444,110.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-18,-20579.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-18,300707,135.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-25,-20579.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-02-25,312273,139.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-04,-13250.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-11,-13250.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-18,-13250.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-18,280952,129.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-25,-13250.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-25,306310,128.1,
