Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-03-11,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-03-18,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-03-25,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-04-01,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-04-08,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-04-15,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-04-22,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-04-29,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-05-06,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-05-13,4296.78,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-11-18,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-11-25,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-12-02,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-12-09,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-12-16,185.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-12-23,137396.31,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-12-30,57678.55,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-01-06,6374.97,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-01-13,6374.97,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-01-20,147.63,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-01-27,148.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-02-03,147.63,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-02-10,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-02-17,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-02-24,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-03-03,184.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-03-31,568.241,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-04-07,568.241,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-04-14,568.241,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-04-21,1020.875,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-04-28,604.875,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-05-05,1780.746,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-05-12,1780.746,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-05-19,568.241,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-05-26,568.241,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-06-02,4703.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-06-09,4703.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-06-16,976.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-06-23,433.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-07-14,1012.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-07-21,1012.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-07-28,1519.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-08-04,1519.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-08-25,1751.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-09-01,2640.2,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-09-08,2045.2,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-09-15,1156.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-09-22,4383.13,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-09-29,3362.23,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-10-06,1687.105,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-10-13,1687.105,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-10-20,3089.945,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-10-27,2834.945,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-11-03,1736.88,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-11-10,1991.88,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-12-08,255.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-12-15,188807.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-12-22,1382.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2014-12-29,6855.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-01-05,1520.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-02-09,2412.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-02-16,1105.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-02-23,1016.6666666666666,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-03-02,7793.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-03-23,1265.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-03-30,3550.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-04-13,4320.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-04-20,280.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-05-18,714.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-06-01,4041.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-06-08,1020.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-06-15,1904.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-06-22,3295.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-06-29,10524.3,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-07-13,12210.25,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-08-24,3045.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-08-31,3244.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-09-07,1199.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-09-14,2574.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-09-21,2711.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-10-05,2744.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-10-12,3516.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-10-19,1530.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-10-26,3781.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-11-02,10580.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-11-09,6671.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-11-16,7520.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-11-23,4325.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-11-30,10549.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-12-07,2040.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-12-14,171810.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2015-12-28,4996.992,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-01-04,4553.87933,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-01-18,1650.6490000000001,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-01-25,1531.53,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-02-01,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-02-29,6253.7475,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-03-21,2597.8452500000003,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-03-28,11688.576900000002,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-04-11,9028.2577385,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-04-25,1539.2557180000001,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-05-09,773.4907180000001,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-05-16,2253.2509999999997,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-05-23,1864.1187565000002,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-05-30,510.51,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-06-06,510.51,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-06-13,1766.7649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-07-04,4246.3421,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-07-11,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-07-18,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-08-01,13459.69625,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-08-08,15150.14501,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-08-15,3509.75625,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-08-22,1201.1994995,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-08-29,15821.603297500003,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-09-05,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-09-12,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-09-26,755.755,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-10-24,2747.9452000000006,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-11-07,5624.1185000000005,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-11-21,8040.031999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-12-05,8652.543899999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-12-12,1766.7649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-12-19,187484.7975,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2016-12-26,1596.595,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-01-02,28175.046899999998,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-01-16,842.3415,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-01-23,1871.87,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-03-20,1011.01,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-04-10,3598.1946,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-05-22,1511.51,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-06-19,765.765,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-07-17,1266.2649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-07-24,1011.01,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-07-31,7582.9754,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-08-07,1766.7649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-08-21,1266.2649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-08-28,14689.875199999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-09-11,2532.5299999999997,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-09-18,1766.7649999999999,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-09-25,1151.0499,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-10-09,1956.955,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-10-16,3090.087,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-10-23,808.1073,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-10-30,2532.5299999999997,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2017-11-13,1250.7495,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-01-01,7735.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-01-15,765.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-01-22,510.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-01-29,3230.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-03-26,8160.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-04-16,11237.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-04-23,10856.2,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-05-07,2907.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-05-14,748.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-06-18,1207.85,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-08-06,1190.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-08-13,841.5,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-08-20,595.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-11-05,1938.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2018-11-19,1190.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-03-25,7649.1415,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-04-08,1403.9025,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-04-22,561.561,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-06-03,1757.00525,
