Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Spend
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-04-24,0.0,2783.3399999999997
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-05-01,0.0,7763.57
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-05-01,0.0,2179.583
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-05-01,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-05-01,0.0,522.7099999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-05-01,0.0,397.62
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-05-08,0.0,10253.130000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-05-08,0.0,2419.0081999999998
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-05-08,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-05-08,0.0,854.6899999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-05-08,0.0,625.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-05-15,0.0,7953.33
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-05-15,0.0,2019.5674
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-05-15,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-05-15,0.0,715.77
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-05-15,0.0,250.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-05-22,0.0,9080.5
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-05-22,0.0,2465.541
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-05-22,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-05-22,0.0,817.25
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-05-22,0.0,750.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-05-29,0.0,9088.91
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-05-29,0.0,2283.1624
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-05-29,0.0,57.51349999999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-05-29,0.0,818.0899999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-05-29,0.0,853.5800000000002
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-06-05,0.0,7686.08
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-06-05,0.0,2038.6056
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-06-05,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-06-05,0.0,691.75
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-06-05,0.0,242.86
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-06-12,0.0,4345.34
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-06-12,0.0,1291.9678000000001
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-06-12,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-06-12,0.0,391.20000000000005
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-06-12,0.0,1047.62
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-06-19,0.0,5396.19
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-06-19,0.0,1456.2636
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-06-19,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-06-19,0.0,485.75
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-06-19,0.0,452.38
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-06-26,0.0,6043.219999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-06-26,0.0,1628.1477999999997
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-06-26,0.0,57.779
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-06-26,0.0,543.9300000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-06-26,0.0,564.2
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-07-03,0.0,7447.05
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-07-03,0.0,1894.1136000000001
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-07-03,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-07-03,0.0,670.25
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-07-03,0.0,1961.4199999999996
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-07-10,0.0,9538.019999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-07-10,0.0,2421.3276
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-07-10,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-07-10,0.0,858.4200000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-07-10,0.0,917.5699999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-07-17,0.0,8235.820000000002
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-07-17,0.0,2146.7448
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-07-17,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-07-17,0.0,741.24
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-07-17,0.0,346.15
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-07-24,0.0,7968.120000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-07-24,0.0,2234.5658000000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-07-24,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-07-24,0.0,717.26
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-07-24,0.0,346.15
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-07-31,0.0,9254.35
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-07-31,0.0,2599.1718
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-07-31,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-07-31,0.0,833.0
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-07-31,0.0,774.7
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-08-07,0.0,4697.310000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-08-07,0.0,1455.4286
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-08-07,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-08-07,0.0,422.92
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-08-07,0.0,517.5699999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-08-14,0.0,6627.55
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-08-14,0.0,1924.5996
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-08-14,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-08-14,0.0,596.64
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-08-14,0.0,346.15
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,12618.06
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,3238.968
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,1135.6399999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,881.8500000000001
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-08-21,0.0,31.318
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,12117.43
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,3092.5586000000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,57.248
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,1090.65
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,627.07
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-08-28,0.0,25.082800000000002
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,10757.619999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,2737.5254000000004
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,968.15
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,610.9300000000001
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-09-04,0.0,24.437200000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,8526.27
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,2069.085
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,767.44
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,722.05
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-09-11,0.0,28.882000000000005
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,7031.009999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,1963.6155999999999
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,632.8399999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,722.05
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-09-18,0.0,28.882000000000005
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,8042.730000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,2033.419
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,58.0445
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,723.88
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,507.78
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-09-25,0.0,20.311200000000003
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-10-02,0.0,8689.640000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-10-02,0.0,2221.9198
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-10-02,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-10-02,0.0,782.0899999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,8089.34
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,2014.9616
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,728.07
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-10-09,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,7680.9400000000005
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,1995.8350000000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,691.36
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-10-16,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,11083.68
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,2947.741
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,997.6099999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-10-23,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,7413.380000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,2039.0053999999998
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,57.778999999999996
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,667.3299999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,1159.0599999999997
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-10-30,0.0,46.362399999999994
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,8145.74
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,2296.078
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,733.1800000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-11-06,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,9557.05
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,2697.7536
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,860.27
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-11-13,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,22025.86
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,5476.9818000000005
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,1982.46
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,2123.3199999999997
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-11-20,0.0,84.93280000000001
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,9159.91
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,2313.3554
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,57.51350000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,824.55
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,1494.7799999999997
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-11-27,0.0,59.79119999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,4065.52
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,1155.2336
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,365.90999999999997
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-12-04,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,2365.2200000000003
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,715.7854
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,212.85000000000002
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-12-11,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,2733.55
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,835.162
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,246.08999999999997
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,409.08
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-12-18,0.0,16.3632
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,48680.37000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,11078.443000000001
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,4381.23
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,3216.5
ClientBrand,Affiliates,Tenancy Override,Unclassified,EXCLUDING,CTC,2017-12-25,0.0,128.66
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-01-01,0.0,23347.329999999998
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-01-01,0.0,5357.775599999999
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-01-01,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-01-01,0.0,2101.13
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-01-01,0.0,500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-01-08,0.0,17987.83
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-01-08,0.0,4173.196800000001
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-01-08,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-01-08,0.0,1618.87
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-01-08,0.0,500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-01-15,0.0,10731.06
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-01-15,0.0,2614.0618
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-01-15,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-01-15,0.0,965.83
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-01-15,0.0,500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-01-22,0.0,18438.03
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-01-22,0.0,2867.2945999999997
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-01-22,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-01-22,0.0,1659.45
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-01-22,0.0,500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-01-29,0.0,7065.09
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-01-29,0.0,1684.3218000000002
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-01-29,0.0,59.90778000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-01-29,0.0,635.9
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-01-29,0.0,500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-02-05,0.0,7304.92
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-02-05,0.0,2006.4476
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-02-05,0.0,62.499990000000004
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-02-05,0.0,657.47
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-02-05,0.0,1500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-02-12,0.0,7092.19
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-02-12,0.0,1961.0466
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-02-12,0.0,62.499990000000004
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-02-12,0.0,638.4
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-02-12,0.0,1500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-02-19,0.0,6770.57
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-02-19,0.0,1918.3536
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-02-19,0.0,62.499990000000004
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-02-19,0.0,609.41
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-02-19,0.0,1500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-02-26,0.0,7141.049999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-02-26,0.0,1965.3272000000002
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-02-26,0.0,59.043710000000004
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-02-26,0.0,642.71
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-02-26,0.0,1500.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-03-05,0.0,7394.41
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-03-05,0.0,2067.7176
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-03-05,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-03-05,0.0,665.55
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-03-12,0.0,6385.13
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-03-12,0.0,1957.8123999999998
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-03-12,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-03-12,0.0,574.6099999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-03-19,0.0,6458.14
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-03-19,0.0,2071.0768
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-03-19,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-03-19,0.0,581.28
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-03-26,0.0,12463.000000000002
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-03-26,0.0,3472.521
