Brand,Media L1,Media L2,Message,GRP Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,Impacts,GRPs,Comment
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-24,9617.037027244967,16296000,62.147501461133835,Smooth Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,22200.311262324463,25988000,48.49320572764465,Heart Breakfast & Late Evening Sponsorship
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,22608.643907521906,26466000,1.4793980128579778,Heart Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,10634.588075445485,12449000,47.46493278784337,Classic FM Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,13043.579831631223,15269000,62.147501461133835,Smooth Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-07,50701.43415906128,34027000,9.378652834599649,Heart Breakfast & Late Evening Sponsorship
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-07,2597.1316818774444,1743000,62.147501461133835,Heart Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-14,50701.43415906128,34027000,29.122223845704266,Heart Breakfast & Late Evening Sponsorship
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-14,2597.1316818774444,1743000,1.35885447106955,Heart Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-21,50701.43415906128,34027000,62.147501461133835,Heart Breakfast & Late Evening Sponsorship Row 1
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-21,0.0,2160140.2688486264,4.2190239625949735,Heart Breakfast & Late Evening Sponsorship Row 2
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-15,23586.69792480681,24814000,47.62763915547025,Heart Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-15,15728.584289585648,16547000,31.760076775431862,Smooth Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-22,23586.69792480681,24814000,47.62763915547025,Heart Promotional Burst
ClientBrand,Radio Sponsorship,,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-22,21187.535131133383,22290000,42.783109404990405,Smooth Promotional Burst
